#1

# Anemometer Data for Beresford, South Dakota (2006)
# Data source: http://en.openei.org/doe-opendata/dataset/10df853b-7f80-49b4-980d-ea8abceceee7

# time(s)  v(m/s)  month

double velocity(52560,3)
321600	5.10	1
322200	5.28	1
322800	5.36	1
323400	5.01	1
324000	4.92	1
324600	5.05	1
325200	4.78	1
325800	4.60	1
326400	4.16	1
327000	3.44	1
327600	3.62	1
328200	3.67	1
328800	3.62	1
329400	4.11	1
330000	4.65	1
330600	5.14	1
331200	4.92	1
331800	4.47	1
332400	4.16	1
333000	4.47	1
333600	4.52	1
334200	4.56	1
334800	4.69	1
335400	4.74	1
336000	5.01	1
336600	5.19	1
337200	4.69	1
337800	4.83	1
338400	4.65	1
339000	5.50	1
339600	5.41	1
340200	5.14	1
340800	5.32	1
341400	5.90	1
342000	5.63	1
342600	6.30	1
343200	5.90	1
343800	6.30	1
344400	6.44	1
345000	5.77	1
345600	5.77	1
346200	5.90	1
346800	6.35	1
347400	7.78	1
348000	7.78	1
348600	6.08	1
349200	6.08	1
349800	7.33	1
350400	7.64	1
351000	7.06	1
351600	7.06	1
352200	7.47	1
352800	7.42	1
353400	7.11	1
354000	7.24	1
354600	6.44	1
355200	7.47	1
355800	6.80	1
356400	6.21	1
357000	7.47	1
357600	7.55	1
358200	7.60	1
358800	8.49	1
359400	8.67	1
360000	9.16	1
360600	10.06	1
361200	9.30	1
361800	10.19	1
362400	9.12	1
363000	9.34	1
363600	8.54	1
364200	8.18	1
364800	7.69	1
365400	6.93	1
366000	7.64	1
366600	8.40	1
367200	7.06	1
367800	7.29	1
368400	8.18	1
369000	7.96	1
369600	8.23	1
370200	8.31	1
370800	7.55	1
371400	6.84	1
372000	8.45	1
372600	8.09	1
373200	7.06	1
373800	7.55	1
374400	7.06	1
375000	6.80	1
375600	6.39	1
376200	6.17	1
376800	6.04	1
377400	5.95	1
378000	7.15	1
378600	6.75	1
379200	6.12	1
379800	6.17	1
380400	6.04	1
381000	5.86	1
381600	7.02	1
382200	6.97	1
382800	7.78	1
383400	7.91	1
384000	6.88	1
384600	7.20	1
385200	7.42	1
385800	7.91	1
386400	8.49	1
387000	8.90	1
387600	8.94	1
388200	8.31	1
388800	8.40	1
389400	8.90	1
390000	8.31	1
390600	8.58	1
391200	7.96	1
391800	8.31	1
392400	8.36	1
393000	8.63	1
393600	8.67	1
394200	9.39	1
394800	9.66	1
395400	9.79	1
396000	7.96	1
396600	8.23	1
397200	7.64	1
397800	7.15	1
398400	8.94	1
399000	9.34	1
399600	9.70	1
400200	8.85	1
400800	9.34	1
401400	9.16	1
402000	8.18	1
402600	7.64	1
403200	8.45	1
